Country,Localite,Category,Value,Date
Guinea,Gueckedou,Probable cases,111,09/25/14
Guinea,Gueckedou,Suspected cases,7,09/25/14
Guinea,Kerouane,Cases,23,09/25/14
Guinea,Kerouane,Confirmed cases,23,09/25/14
Guinea,Kerouane,Deaths,5,09/25/14
Guinea,Kerouane,New cases,1,09/25/14
Guinea,Kerouane,Probable cases,0,09/25/14
Guinea,Kerouane,Suspected cases,0,09/25/14
Guinea,Kindia,Cases,1,09/25/14
Guinea,Kindia,Confirmed cases,1,09/25/14
Guinea,Kindia,Deaths,0,09/25/14
Guinea,Kindia,New cases,0,09/25/14
Guinea,Kindia,Probable cases,0,09/25/14
Guinea,Kindia,Suspected cases,0,09/25/14
Guinea,Kissidougou,Cases,8,09/25/14
Guinea,Kissidougou,Confirmed cases,3,09/25/14
Guinea,Kissidougou,Deaths,7,09/25/14
Guinea,Kissidougou,New cases,0,09/25/14
Guinea,Kissidougou,Probable cases,5,09/25/14
Guinea,Kissidougou,Suspected cases,0,09/25/14
Guinea,Kouroussa,Cases,4,09/25/14
Guinea,Kouroussa,Confirmed cases,2,09/25/14
Guinea,Kouroussa,Deaths,4,09/25/14
Guinea,Kouroussa,New cases,0,09/25/14
Guinea,Kouroussa,Probable cases,2,09/25/14
Guinea,Kouroussa,Suspected cases,0,09/25/14
Guinea,Macenta,Cases,357,09/25/14
Guinea,Macenta,Confirmed cases,335,09/25/14
Guinea,Macenta,Deaths,193,09/25/14
Guinea,Macenta,New cases,2,09/25/14
Guinea,Macenta,Probable cases,12,09/25/14
Guinea,Macenta,Suspected cases,10,09/25/14
Guinea,National,Cases,"1,103",09/25/14
Guinea,National,Confirmed cases,902,09/25/14
Guinea,National,Deaths,668,09/25/14
Guinea,National,New cases,19,09/25/14
Guinea,National,Probable cases,169,09/25/14
Guinea,National,Suspected cases,32,09/25/14
Guinea,Nzerekore,Cases,37,09/25/14
Guinea,Nzerekore,Confirmed cases,21,09/25/14
Guinea,Nzerekore,Deaths,26,09/25/14
Guinea,Nzerekore,New cases,5,09/25/14
Guinea,Nzerekore,Probable cases,16,09/25/14
Guinea,Nzerekore,Suspected cases,0,09/25/14
Guinea,Pita,Cases,8,09/25/14
Guinea,Pita,Confirmed cases,6,09/25/14
Guinea,Pita,Deaths,3,09/25/14
Guinea,Pita,New cases,0,09/25/14
Guinea,Pita,Probable cases,1,09/25/14
Guinea,Pita,Suspected cases,1,09/25/14
Guinea,Siguiri,Cases,6,09/25/14
Guinea,Siguiri,Confirmed cases,6,09/25/14
Guinea,Siguiri,Deaths,3,09/25/14
Guinea,Siguiri,New cases,0,09/25/14
Guinea,Siguiri,Probable cases,0,09/25/14
Guinea,Siguiri,Suspected cases,0,09/25/14
Guinea,Telimele,Cases,26,09/25/14
Guinea,Telimele,Confirmed cases,23,09/25/14
Guinea,Telimele,Deaths,10,09/25/14
Guinea,Telimele,New cases,0,09/25/14
Guinea,Telimele,Probable cases,3,09/25/14
Guinea,Telimele,Suspected cases,0,09/25/14
Guinea,Yomou,Cases,11,09/25/14
Guinea,Yomou,Confirmed cases,11,09/25/14
Guinea,Yomou,Deaths,5,09/25/14
Guinea,Yomou,New cases,0,09/25/14
Guinea,Yomou,Probable cases,0,09/25/14
Guinea,Yomou,Suspected cases,0,09/25/14
Liberia,Bomi County,Cases,85,09/25/14
Liberia,Bomi County,Confirmed cases,33,09/25/14
Liberia,Bomi County,Deaths,64,09/25/14
Liberia,Bomi County,New cases,0,09/25/14
Liberia,Bomi County,Probable cases,45,09/25/14
Liberia,Bomi County,Suspected cases,7,09/25/14
Liberia,Bong County,Cases,311,09/25/14
Liberia,Bong County,Confirmed cases,66,09/25/14
Liberia,Bong County,Deaths,101,09/25/14
Liberia,Bong County,New cases,3,09/25/14
Liberia,Bong County,Probable cases,67,09/25/14
Liberia,Bong County,Suspected cases,178,09/25/14
Liberia,Gbarpolu County,Cases,1,09/25/14
Liberia,Gbarpolu County,Confirmed cases,0,09/25/14
Liberia,Gbarpolu County,Deaths,0,09/25/14
Liberia,Gbarpolu County,New cases,0,09/25/14
Liberia,Gbarpolu County,Probable cases,0,09/25/14
Liberia,Gbarpolu County,Suspected cases,1,09/25/14
Liberia,Grand Bassa,Cases,116,09/25/14
Liberia,Grand Bassa,Confirmed cases,45,09/25/14
Liberia,Grand Bassa,Deaths,33,09/25/14
Liberia,Grand Bassa,New cases,3,09/25/14
Liberia,Grand Bassa,Probable cases,40,09/25/14
Liberia,Grand Bassa,Suspected cases,31,09/25/14
Liberia,Grand Cape Mount,Cases,17,09/25/14
Liberia,Grand Cape Mount,Confirmed cases,6,09/25/14
Liberia,Grand Cape Mount,Deaths,14,09/25/14
Liberia,Grand Cape Mount,New cases,0,09/25/14
Liberia,Grand Cape Mount,Probable cases,5,09/25/14
Liberia,Grand Cape Mount,Suspected cases,6,09/25/14
Liberia,Grand Gedeh,Cases,3,09/25/14
Liberia,Grand Gedeh,Confirmed cases,0,09/25/14
Liberia,Grand Gedeh,Deaths,2,09/25/14
Liberia,Grand Gedeh,New cases,0,09/25/14
Liberia,Grand Gedeh,Probable cases,0,09/25/14
Liberia,Grand Gedeh,Suspected cases,3,09/25/14
Liberia,Grand Kru,Cases,16,09/25/14
Liberia,Grand Kru,Confirmed cases,6,09/25/14
Liberia,Grand Kru,Deaths,9,09/25/14
Liberia,Grand Kru,New cases,1,09/25/14
Liberia,Grand Kru,Probable cases,7,09/25/14
Liberia,Grand Kru,Suspected cases,3,09/25/14
Liberia,Lofa County,Cases,774,09/25/14
Liberia,Lofa County,Confirmed cases,281,09/25/14
Liberia,Lofa County,Deaths,422,09/25/14
Liberia,Lofa County,New cases,1,09/25/14
Liberia,Lofa County,Probable cases,436,09/25/14
Liberia,Lofa County,Suspected cases,57,09/25/14
Liberia,Margibi County,Cases,586,09/25/14
Liberia,Margibi County,Confirmed cases,39,09/25/14
Liberia,Margibi County,Deaths,230,09/25/14
Liberia,Margibi County,New cases,12,09/25/14
Liberia,Margibi County,Probable cases,283,09/25/14
Liberia,Margibi County,Suspected cases,264,09/25/14
Liberia,Maryland County,Cases,8,09/25/14
Liberia,Maryland County,Confirmed cases,0,09/25/14
Liberia,Maryland County,Deaths,8,09/25/14
Liberia,Maryland County,New cases,0,09/25/14
Liberia,Maryland County,Probable cases,5,09/25/14
Liberia,Maryland County,Suspected cases,3,09/25/14
Liberia,Montserrado County,Cases,"1,360",09/25/14
Liberia,Montserrado County,Confirmed cases,352,09/25/14
Liberia,Montserrado County,Deaths,879,09/25/14
Liberia,Montserrado County,New cases,16,09/25/14
Liberia,Montserrado County,Probable cases,556,09/25/14
Liberia,Montserrado County,Suspected cases,452,09/25/14
Liberia,National,Cases,"3,556",09/25/14
Liberia,National,Confirmed cases,915,09/25/14
Liberia,National,Deaths,"1,911",09/25/14
Liberia,National,New cases,55,09/25/14
Liberia,National,Probable cases,"1,584",09/25/14
Liberia,National,Suspected cases,"1,057",09/25/14
Liberia,Nimba County,Cases,243,09/25/14
Liberia,Nimba County,Confirmed cases,77,09/25/14
Liberia,Nimba County,Deaths,133,09/25/14
Liberia,Nimba County,New cases,19,09/25/14
Liberia,Nimba County,Probable cases,133,09/25/14
Liberia,Nimba County,Suspected cases,33,09/25/14
Liberia,River Gee County,Cases,17,09/25/14
Liberia,River Gee County,Confirmed cases,2,09/25/14
Liberia,River Gee County,Deaths,6,09/25/14
Liberia,River Gee County,New cases,0,09/25/14
Liberia,River Gee County,Probable cases,4,09/25/14
Liberia,River Gee County,Suspected cases,11,09/25/14
Liberia,RiverCess County,Cases,10,09/25/14
Liberia,RiverCess County,Confirmed cases,4,09/25/14
Liberia,RiverCess County,Deaths,8,09/25/14
Liberia,RiverCess County,New cases,0,09/25/14
Liberia,RiverCess County,Probable cases,3,09/25/14
Liberia,RiverCess County,Suspected cases,3,09/25/14
Liberia,Sinoe County,Cases,9,09/25/14
Liberia,Sinoe County,Confirmed cases,4,09/25/14
Liberia,Sinoe County,Deaths,2,09/25/14
Liberia,Sinoe County,New cases,0,09/25/14
Liberia,Sinoe County,Probable cases,0,09/25/14
Liberia,Sinoe County,Suspected cases,5,09/25/14
Nigeria,Lagos,Cases,16,09/25/14
Nigeria,Lagos,Confirmed cases,15,09/25/14
Nigeria,Lagos,Deaths,6,09/25/14
Nigeria,Lagos,New cases,0,09/25/14
Nigeria,Lagos,Probable cases,1,09/25/14
Nigeria,Lagos,Suspected cases,0,09/25/14
Nigeria,National,Cases,20,09/25/14
Nigeria,National,Confirmed cases,19,09/25/14
Nigeria,National,Deaths,8,09/25/14
Nigeria,National,New cases,0,09/25/14
Nigeria,National,Probable cases,1,09/25/14
Nigeria,National,Suspected cases,0,09/25/14
Nigeria,Rivers,Cases,4,09/25/14
Nigeria,Rivers,Confirmed cases,4,09/25/14
Nigeria,Rivers,Deaths,2,09/25/14
Nigeria,Rivers,New cases,0,09/25/14
Nigeria,Rivers,Probable cases,0,09/25/14
Nigeria,Rivers,Suspected cases,0,09/25/14
Senegal,District Nord,Cases,1,09/25/14
Senegal,District Nord,Confirmed cases,1,09/25/14
Senegal,District Nord,Deaths,0,09/25/14
Senegal,District Nord,New cases,0,09/25/14
Senegal,District Nord,Probable cases,0,09/25/14
Senegal,District Nord,Suspected cases,0,09/25/14
Senegal,National,Cases,1,09/25/14
Senegal,National,Confirmed cases,1,09/25/14
Senegal,National,Deaths,0,09/25/14
Senegal,National,New cases,0,09/25/14
Senegal,National,Probable cases,0,09/25/14
Senegal,National,Suspected cases,0,09/25/14
Sierra Leone,Bo,Cases,102,09/25/14
Sierra Leone,Bo,Confirmed cases,83,09/25/14
Sierra Leone,Bo,Deaths,16,09/25/14
Sierra Leone,Bo,New cases,1,09/25/14
Sierra Leone,Bo,Probable cases,1,09/25/14
Sierra Leone,Bo,Suspected cases,18,09/25/14
Sierra Leone,Bombali,Cases,187,09/25/14
Sierra Leone,Bombali,Confirmed cases,180,09/25/14
Sierra Leone,Bombali,Deaths,10,09/25/14
Sierra Leone,Bombali,New cases,0,09/25/14
Sierra Leone,Bombali,Probable cases,1,09/25/14
Sierra Leone,Bombali,Suspected cases,6,09/25/14
Sierra Leone,Bonthe,Cases,3,09/25/14
Sierra Leone,Bonthe,Confirmed cases,1,09/25/14
Sierra Leone,Bonthe,Deaths,1,09/25/14
Sierra Leone,Bonthe,New cases,0,09/25/14
Sierra Leone,Bonthe,Probable cases,0,09/25/14
Sierra Leone,Bonthe,Suspected cases,2,09/25/14
Sierra Leone,Kailahun,Cases,579,09/25/14
Sierra Leone,Kailahun,Confirmed cases,529,09/25/14
Sierra Leone,Kailahun,Deaths,249,09/25/14
Sierra Leone,Kailahun,New cases,0,09/25/14
Sierra Leone,Kailahun,Probable cases,32,09/25/14
Sierra Leone,Kailahun,Suspected cases,18,09/25/14
Sierra Leone,Kambia,Cases,13,09/25/14
Sierra Leone,Kambia,Confirmed cases,12,09/25/14
Sierra Leone,Kambia,Deaths,1,09/25/14
Sierra Leone,Kambia,New cases,0,09/25/14
Sierra Leone,Kambia,Probable cases,0,09/25/14
Sierra Leone,Kambia,Suspected cases,1,09/25/14
Sierra Leone,Kenema,Cases,453,09/25/14
Sierra Leone,Kenema,Confirmed cases,423,09/25/14
Sierra Leone,Kenema,Deaths,234,09/25/14
Sierra Leone,Kenema,New cases,1,09/25/14
Sierra Leone,Kenema,Probable cases,0,09/25/14
Sierra Leone,Kenema,Suspected cases,30,09/25/14
Sierra Leone,Koinadugu,Cases,0,09/25/14
Sierra Leone,Koinadugu,Confirmed cases,0,09/25/14
Sierra Leone,Koinadugu,Deaths,0,09/25/14
Sierra Leone,Koinadugu,New cases,0,09/25/14
Sierra Leone,Koinadugu,Probable cases,0,09/25/14
Sierra Leone,Koinadugu,Suspected cases,0,09/25/14
Sierra Leone,Kono,Cases,59,09/25/14
Sierra Leone,Kono,Confirmed cases,18,09/25/14
Sierra Leone,Kono,Deaths,3,09/25/14
Sierra Leone,Kono,New cases,0,09/25/14
Sierra Leone,Kono,Probable cases,1,09/25/14
Sierra Leone,Kono,Suspected cases,40,09/25/14
Sierra Leone,Moyamba,Cases,60,09/25/14
Sierra Leone,Moyamba,Confirmed cases,50,09/25/14
Sierra Leone,Moyamba,Deaths,7,09/25/14
Sierra Leone,Moyamba,New cases,0,09/25/14
Sierra Leone,Moyamba,Probable cases,0,09/25/14
Sierra Leone,Moyamba,Suspected cases,10,09/25/14
Sierra Leone,National,Cases,"2,120",09/25/14
Sierra Leone,National,Confirmed cases,"1,920",09/25/14
Sierra Leone,National,Deaths,561,09/25/14
Sierra Leone,National,New cases,36,09/25/14
Sierra Leone,National,Probable cases,37,09/25/14
Sierra Leone,National,Suspected cases,163,09/25/14
Sierra Leone,Port Loko,Cases,242,09/25/14
Sierra Leone,Port Loko,Confirmed cases,231,09/25/14
Sierra Leone,Port Loko,Deaths,19,09/25/14
Sierra Leone,Port Loko,New cases,18,09/25/14
Sierra Leone,Port Loko,Probable cases,1,09/25/14
Sierra Leone,Port Loko,Suspected cases,10,09/25/14
Sierra Leone,Pujehun,Cases,17,09/25/14
Sierra Leone,Pujehun,Confirmed cases,16,09/25/14
Sierra Leone,Pujehun,Deaths,1,09/25/14
Sierra Leone,Pujehun,New cases,0,09/25/14
Sierra Leone,Pujehun,Probable cases,0,09/25/14
Sierra Leone,Pujehun,Suspected cases,1,09/25/14
Sierra Leone,Tonkolili,Cases,69,09/25/14
Sierra Leone,Tonkolili,Confirmed cases,65,09/25/14
Sierra Leone,Tonkolili,Deaths,5,09/25/14
Sierra Leone,Tonkolili,New cases,6,09/25/14
Sierra Leone,Tonkolili,Probable cases,0,09/25/14
Sierra Leone,Tonkolili,Suspected cases,4,09/25/14
Sierra Leone,Western area rural,Cases,126,09/25/14
Sierra Leone,Western area rural,Confirmed cases,117,09/25/14
Sierra Leone,Western area rural,Deaths,4,09/25/14
Sierra Leone,Western area rural,New cases,4,09/25/14
Sierra Leone,Western area rural,Probable cases,0,09/25/14
Sierra Leone,Western area rural,Suspected cases,9,09/25/14
Sierra Leone,Western area urban,Cases,210,09/25/14
Sierra Leone,Western area urban,Confirmed cases,195,09/25/14
Sierra Leone,Western area urban,Deaths,11,09/25/14
Sierra Leone,Western area urban,New cases,6,09/25/14
Sierra Leone,Western area urban,Probable cases,1,09/25/14
Sierra Leone,Western area urban,Suspected cases,14,09/25/14
Liberia,Bomi County,Cases,85,09/26/14
Liberia,Bomi County,Confirmed cases,33,09/26/14
Liberia,Bomi County,Deaths,66,09/26/14
Liberia,Bomi County,New cases,0,09/26/14
Liberia,Bomi County,Probable cases,45,09/26/14
Liberia,Bomi County,Suspected cases,7,09/26/14
Liberia,Bong County,Cases,316,09/26/14
Liberia,Bong County,Confirmed cases,66,09/26/14
Liberia,Bong County,Deaths,105,09/26/14
Liberia,Bong County,New cases,5,09/26/14
Liberia,Bong County,Probable cases,68,09/26/14
Liberia,Bong County,Suspected cases,182,09/26/14
Liberia,Gbarpolu County,Cases,1,09/26/14
Liberia,Gbarpolu County,Confirmed cases,0,09/26/14
Liberia,Gbarpolu County,Deaths,0,09/26/14
Liberia,Gbarpolu County,New cases,0,09/26/14
Liberia,Gbarpolu County,Probable cases,0,09/26/14
Liberia,Gbarpolu County,Suspected cases,1,09/26/14
Liberia,Grand Bassa,Cases,119,09/26/14
Liberia,Grand Bassa,Confirmed cases,47,09/26/14
Liberia,Grand Bassa,Deaths,33,09/26/14
Liberia,Grand Bassa,New cases,3,09/26/14
Liberia,Grand Bassa,Probable cases,41,09/26/14
Liberia,Grand Bassa,Suspected cases,31,09/26/14
Liberia,Grand Cape Mount,Cases,17,09/26/14
Liberia,Grand Cape Mount,Confirmed cases,6,09/26/14
Liberia,Grand Cape Mount,Deaths,14,09/26/14
Liberia,Grand Cape Mount,New cases,0,09/26/14
Liberia,Grand Cape Mount,Probable cases,5,09/26/14
Liberia,Grand Cape Mount,Suspected cases,6,09/26/14
Liberia,Grand Gedeh,Cases,3,09/26/14
Liberia,Grand Gedeh,Confirmed cases,0,09/26/14
Liberia,Grand Gedeh,Deaths,2,09/26/14
Liberia,Grand Gedeh,New cases,0,09/26/14
Liberia,Grand Gedeh,Probable cases,0,09/26/14
Liberia,Grand Gedeh,Suspected cases,3,09/26/14
Liberia,Grand Kru,Cases,16,09/26/14
Liberia,Grand Kru,Confirmed cases,6,09/26/14
Liberia,Grand Kru,Deaths,10,09/26/14
Liberia,Grand Kru,New cases,0,09/26/14
Liberia,Grand Kru,Probable cases,7,09/26/14
Liberia,Grand Kru,Suspected cases,3,09/26/14
Liberia,Lofa County,Cases,777,09/26/14
Liberia,Lofa County,Confirmed cases,281,09/26/14
Liberia,Lofa County,Deaths,426,09/26/14
Liberia,Lofa County,New cases,3,09/26/14
Liberia,Lofa County,Probable cases,439,09/26/14
Liberia,Lofa County,Suspected cases,57,09/26/14
Liberia,Margibi County,Cases,612,09/26/14
Liberia,Margibi County,Confirmed cases,39,09/26/14
Liberia,Margibi County,Deaths,238,09/26/14
Liberia,Margibi County,New cases,26,09/26/14
Liberia,Margibi County,Probable cases,300,09/26/14
Liberia,Margibi County,Suspected cases,273,09/26/14
Liberia,Maryland County,Cases,8,09/26/14
Liberia,Maryland County,Confirmed cases,0,09/26/14
Liberia,Maryland County,Deaths,8,09/26/14
Liberia,Maryland County,New cases,0,09/26/14
Liberia,Maryland County,Probable cases,5,09/26/14
Liberia,Maryland County,Suspected cases,3,09/26/14
Liberia,Montserrado County,Cases,"1,394",09/26/14
Liberia,Montserrado County,Confirmed cases,352,09/26/14
Liberia,Montserrado County,Deaths,924,09/26/14
Liberia,Montserrado County,New cases,34,09/26/14
Liberia,Montserrado County,Probable cases,576,09/26/14
Liberia,Montserrado County,Suspected cases,466,09/26/14
Liberia,National,Cases,"3,627",09/26/14
Liberia,National,Confirmed cases,917,09/26/14
Liberia,National,Deaths,"1,975",09/26/14
Liberia,National,New cases,71,09/26/14
Liberia,National,Probable cases,"1,626",09/26/14
Liberia,National,Suspected cases,"1,084",09/26/14
Liberia,Nimba County,Cases,243,09/26/14
Liberia,Nimba County,Confirmed cases,77,09/26/14
Liberia,Nimba County,Deaths,133,09/26/14
Liberia,Nimba County,New cases,0,09/26/14
Liberia,Nimba County,Probable cases,133,09/26/14
Liberia,Nimba County,Suspected cases,33,09/26/14
Liberia,River Gee County,Cases,17,09/26/14
Liberia,River Gee County,Confirmed cases,2,09/26/14
Liberia,River Gee County,Deaths,6,09/26/14
Liberia,River Gee County,New cases,0,09/26/14
Liberia,River Gee County,Probable cases,4,09/26/14
Liberia,River Gee County,Suspected cases,11,09/26/14
Liberia,RiverCess County,Cases,10,09/26/14
Liberia,RiverCess County,Confirmed cases,4,09/26/14
Liberia,RiverCess County,Deaths,8,09/26/14
Liberia,RiverCess County,New cases,0,09/26/14
Liberia,RiverCess County,Probable cases,3,09/26/14
Liberia,RiverCess County,Suspected cases,3,09/26/14
Liberia,Sinoe County,Cases,9,09/26/14
Liberia,Sinoe County,Confirmed cases,4,09/26/14
Liberia,Sinoe County,Deaths,2,09/26/14
Liberia,Sinoe County,New cases,0,09/26/14
Liberia,Sinoe County,Probable cases,0,09/26/14
Liberia,Sinoe County,Suspected cases,5,09/26/14
Sierra Leone,Bo,Cases,103,09/26/14
Sierra Leone,Bo,Confirmed cases,84,09/26/14
Sierra Leone,Bo,Deaths,16,09/26/14
Sierra Leone,Bo,New cases,1,09/26/14
Sierra Leone,Bo,Probable cases,1,09/26/14
Sierra Leone,Bo,Suspected cases,18,09/26/14
Sierra Leone,Bombali,Cases,203,09/26/14
Sierra Leone,Bombali,Confirmed cases,196,09/26/14
Sierra Leone,Bombali,Deaths,10,09/26/14
Sierra Leone,Bombali,New cases,17,09/26/14
Sierra Leone,Bombali,Probable cases,1,09/26/14
Sierra Leone,Bombali,Suspected cases,6,09/26/14
Sierra Leone,Bonthe,Cases,3,09/26/14
Sierra Leone,Bonthe,Confirmed cases,1,09/26/14
Sierra Leone,Bonthe,Deaths,1,09/26/14
Sierra Leone,Bonthe,New cases,0,09/26/14
Sierra Leone,Bonthe,Probable cases,0,09/26/14
Sierra Leone,Bonthe,Suspected cases,2,09/26/14
Sierra Leone,Kailahun,Cases,579,09/26/14
Sierra Leone,Kailahun,Confirmed cases,529,09/26/14
Sierra Leone,Kailahun,Deaths,249,09/26/14
Sierra Leone,Kailahun,New cases,0,09/26/14
Sierra Leone,Kailahun,Probable cases,32,09/26/14
Sierra Leone,Kailahun,Suspected cases,18,09/26/14
Sierra Leone,Kambia,Cases,13,09/26/14
Sierra Leone,Kambia,Confirmed cases,12,09/26/14
Sierra Leone,Kambia,Deaths,1,09/26/14
Sierra Leone,Kambia,New cases,0,09/26/14
Sierra Leone,Kambia,Probable cases,0,09/26/14
Sierra Leone,Kambia,Suspected cases,1,09/26/14
Sierra Leone,Kenema,Cases,459,09/26/14
Sierra Leone,Kenema,Confirmed cases,426,09/26/14
Sierra Leone,Kenema,Deaths,234,09/26/14
Sierra Leone,Kenema,New cases,8,09/26/14
Sierra Leone,Kenema,Probable cases,0,09/26/14
Sierra Leone,Kenema,Suspected cases,33,09/26/14
Sierra Leone,Koinadugu,Cases,0,09/26/14
Sierra Leone,Koinadugu,Confirmed cases,0,09/26/14
Sierra Leone,Koinadugu,Deaths,0,09/26/14
Sierra Leone,Koinadugu,New cases,0,09/26/14
Sierra Leone,Koinadugu,Probable cases,0,09/26/14
Sierra Leone,Koinadugu,Suspected cases,0,09/26/14
Sierra Leone,Kono,Cases,59,09/26/14
Sierra Leone,Kono,Confirmed cases,18,09/26/14
Sierra Leone,Kono,Deaths,3,09/26/14
Sierra Leone,Kono,New cases,0,09/26/14
Sierra Leone,Kono,Probable cases,1,09/26/14
Sierra Leone,Kono,Suspected cases,40,09/26/14
Sierra Leone,Moyamba,Cases,66,09/26/14
Sierra Leone,Moyamba,Confirmed cases,54,09/26/14
Sierra Leone,Moyamba,Deaths,7,09/26/14
Sierra Leone,Moyamba,New cases,6,09/26/14
Sierra Leone,Moyamba,Probable cases,0,09/26/14
Sierra Leone,Moyamba,Suspected cases,12,09/26/14
Sierra Leone,National,Cases,"2,149",09/26/14
Sierra Leone,National,Confirmed cases,"1,944",09/26/14
Sierra Leone,National,Deaths,561,09/26/14
Sierra Leone,National,New cases,32,09/26/14
Sierra Leone,National,Probable cases,37,09/26/14
Sierra Leone,National,Suspected cases,168,09/26/14
Sierra Leone,Port Loko,Cases,242,09/26/14
Sierra Leone,Port Loko,Confirmed cases,231,09/26/14
Sierra Leone,Port Loko,Deaths,19,09/26/14
Sierra Leone,Port Loko,New cases,0,09/26/14
Sierra Leone,Port Loko,Probable cases,1,09/26/14
Sierra Leone,Port Loko,Suspected cases,10,09/26/14
Sierra Leone,Pujehun,Cases,17,09/26/14
Sierra Leone,Pujehun,Confirmed cases,16,09/26/14
Sierra Leone,Pujehun,Deaths,1,09/26/14
Sierra Leone,Pujehun,New cases,0,09/26/14
Sierra Leone,Pujehun,Probable cases,0,09/26/14
Sierra Leone,Pujehun,Suspected cases,1,09/26/14
Sierra Leone,Tonkolili,Cases,69,09/26/14
Sierra Leone,Tonkolili,Confirmed cases,65,09/26/14
Sierra Leone,Tonkolili,Deaths,5,09/26/14
Sierra Leone,Tonkolili,New cases,0,09/26/14
Sierra Leone,Tonkolili,Probable cases,0,09/26/14
Sierra Leone,Tonkolili,Suspected cases,4,09/26/14
Sierra Leone,Western area rural,Cases,126,09/26/14
Sierra Leone,Western area rural,Confirmed cases,117,09/26/14
Sierra Leone,Western area rural,Deaths,4,09/26/14
Sierra Leone,Western area rural,New cases,0,09/26/14
Sierra Leone,Western area rural,Probable cases,0,09/26/14
Sierra Leone,Western area rural,Suspected cases,9,09/26/14
Sierra Leone,Western area urban,Cases,210,09/26/14
Sierra Leone,Western area urban,Confirmed cases,195,09/26/14
Sierra Leone,Western area urban,Deaths,11,09/26/14
Sierra Leone,Western area urban,New cases,0,09/26/14
Sierra Leone,Western area urban,Probable cases,1,09/26/14
Sierra Leone,Western area urban,Suspected cases,14,09/26/14
Liberia,Bomi County,Cases,85,09/27/14
Liberia,Bomi County,Confirmed cases,33,09/27/14
Liberia,Bomi County,Deaths,66,09/27/14
Liberia,Bomi County,New cases,0,09/27/14
Liberia,Bomi County,Probable cases,45,09/27/14
Liberia,Bomi County,Suspected cases,7,09/27/14
Liberia,Bong County,Cases,318,09/27/14
Liberia,Bong County,Confirmed cases,66,09/27/14
Liberia,Bong County,Deaths,107,09/27/14
Liberia,Bong County,New cases,2,09/27/14
Liberia,Bong County,Probable cases,68,09/27/14
Liberia,Bong County,Suspected cases,184,09/27/14
Liberia,Gbarpolu County,Cases,1,09/27/14
Liberia,Gbarpolu County,Confirmed cases,0,09/27/14
Liberia,Gbarpolu County,Deaths,0,09/27/14
Liberia,Gbarpolu County,New cases,0,09/27/14
Liberia,Gbarpolu County,Probable cases,0,09/27/14
Liberia,Gbarpolu County,Suspected cases,1,09/27/14
Liberia,Grand Bassa,Cases,119,09/27/14
